date,co2,no_co2,spinup
015911,289.635393042,289.627710802,286.666497183
015912,284.937989367,284.92684636,281.946804985
016001,281.04736605,281.039318311,278.066235161
016002,280.228415995,280.233385308,277.232450808
016003,281.623305731,281.637374964,278.612453598
016004,284.595915964,284.626238827,281.608803901
016005,289.157642764,289.169360047,286.144292556
016006,292.687549909,292.664179753,289.666838762
016007,295.217003937,295.191258031,292.203265134
016008,296.52757737,296.517071364,293.52149076
016009,295.89918063,295.89545573,292.916105055
016010,293.395152987,293.385245649,290.453225084
016011,289.458587524,289.454120301,286.483067858
016012,284.275033042,284.264698228,281.268065101
016101,280.757387291,280.755457748,277.764341007
016102,279.854365902,279.862704508,276.83065104
016103,281.241963924,281.254922265,278.214858558
016104,284.342404483,284.379444752,281.339981415
016105,289.025824486,289.038675585,286.014478775
016106,292.589516727,292.565545339,289.560058343
016107,295.214679809,295.19641356,292.204188464
016108,296.415751048,296.413692393,293.411410678
016109,295.802840058,295.810274457,292.823991105
016110,293.345558113,293.339391731,290.397850392
016111,289.573197426,289.567354327,286.608005647
016112,284.756981545,284.743905736,281.762469313
016201,281.167077905,281.161756181,278.172884849
016202,280.252399468,280.259661464,277.245329878
016203,281.844546066,281.857189529,278.828407486
016204,284.386576031,284.424149978,281.378512871
016205,289.082094001,289.102688244,286.077890776
016206,292.71448458,292.702533085,289.697811885
016207,295.291091806,295.269563402,292.28756678
016208,296.156201767,296.143940406,293.141737543
016209,295.535896165,295.53566347,292.549130627
016210,293.222372646,293.215727969,290.271966287
016211,289.318008626,289.316615087,286.318401791
016212,284.574029041,284.563425121,281.584061133
016301,281.039285692,281.034853185,278.056345261
016302,280.175405572,280.182022998,277.163919443
016303,281.238465591,281.257463288,278.215326506
016304,284.504092282,284.542336827,281.507258401
016305,289.045543854,289.060973847,286.033406866
016306,292.411747101,292.393849158,289.382697909
016307,295.054860844,295.030038396,292.036786333
016308,296.391439934,296.382635005,293.382874303
016309,295.850488192,295.859136688,292.883095872
016310,293.411703943,293.415845987,290.476262952
016311,289.53239212,289.533179372,286.561166748
016312,284.905941199,284.900548561,281.924709
016401,281.617640866,281.615568168,278.653831414
016402,280.913396986,280.922178462,277.932414619
016403,281.911354008,281.938505919,278.940909974
016404,284.858128735,284.893837662,281.864695826
016405,289.115726866,289.130544055,286.102345853
016406,292.790281678,292.779337764,289.781371092
016407,295.349605599,295.336412458,292.346462164
016408,296.457539763,296.457858464,293.450233537
016409,295.871492473,295.879154895,292.899854013
016410,293.420331138,293.423338191,290.480813018
016411,289.680832976,289.680561623,286.716452849
016412,284.543647837,284.531409214,281.541485558
016501,281.068819117,281.054240015,278.08503477
016502,280.189165957,280.200991907,277.179662478
016503,281.799243443,281.826297084,278.806680856
016504,284.803912551,284.840420075,281.793007308
016505,289.350643641,289.373245373,286.360429042
016506,292.873086353,292.861879307,289.869532399
016507,295.327430658,295.305535515,292.319225163
016508,296.562544194,296.552807815,293.558230603
016509,295.91635146,295.920811088,292.937940975
016510,293.462101257,293.459865326,290.515755047
016511,289.49216226,289.492943818,286.49675414
016512,284.906927984,284.896005641,281.917009038
016601,281.289923191,281.28335261,278.305587606
